id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
f9602427-a760-4211-acc6-65739a91bb05,423.293.322-55,525.10,49.02,29.65,CUPOM516334DD,Lago Caldeira,267,Sagrada Família,Cunha Alegre,TO,Brasil,entregue,2024-04-22
d607377c-c544-4084-b50b-b9e39e2be076,601.631.036-77,236.28,37.35,39.18,CUPOM493546C6,Praça de Pires,9,Vila Trinta E Um De Março,da Rocha,BA,Brasil,enviado,2024-07-29
d4ad57d0-7402-4a96-928e-8c33b799b5dd,085.278.484-01,340.64,55.84,0.00,,Via de Farias,30,Barão Homem De Melo 2ª Seção,Cardoso Alegre,AP,Brasil,cancelado,2025-09-22
4deece55-0dd9-4791-8f37-49112e72bd5b,117.027.879-75,1388.33,89.66,0.00,,Pátio de Silva,510,Piraja,Silva do Norte,MS,Brasil,pago,2024-07-01
66598199-ac24-4ad4-ad7c-6780b43d7323,498.947.085-03,614.86,49.79,0.00,,Sítio Machado,17,Santa Rita De Cássia,Ramos,PB,Brasil,cancelado,2024-08-06
498c464f-f056-44c1-8be0-df0767dd69f3,892.812.159-16,159.74,34.87,0.00,,Recanto de Cassiano,55,Comiteco,Rezende,SE,Brasil,pendente,2024-07-27
af69ea48-bb11-449b-bd4c-39b5c96ec7fc,326.476.809-89,1674.82,36.10,0.00,,Vereda Danilo Rios,91,Baleia,Barros,PA,Brasil,pago,2024-04-23
de835cc2-99a8-4c34-bee1-cb3b05760b0e,678.673.349-90,1195.91,21.17,0.00,,Loteamento de Azevedo,18,Carlos Prates,Siqueira Grande,CE,Brasil,entregue,2024-04-15
e997caa1-ef92-4786-9b93-17a624d6b3eb,037.604.301-53,1871.94,92.74,0.00,,Morro Ryan Cunha,537,Santa Rosa,Pereira do Amparo,DF,Brasil,enviado,2024-11-17
e357076c-0393-4612-989c-db39420a55c9,726.129.801-39,743.14,95.82,0.00,,Praça de Martins,83,Etelvina Carneiro,Camargo,RJ,Brasil,pendente,2025-10-07
0f455031-489a-4bde-82bd-352dee9d307e,195.929.386-01,87.63,64.51,10.63,CUPOM57523DCD,Morro de Rezende,16,Nova Granada,Costela do Sul,RJ,Brasil,entregue,2025-08-04
dd09127f-15a0-4a23-aa31-7305a57c0368,620.048.173-19,1974.75,44.55,0.00,,Esplanada Renan Ferreira,59,Vila Das Oliveiras,Moura da Serra,MG,Brasil,enviado,2024-12-05
64e92d44-d6ad-455d-a992-deafe55d51b8,404.001.752-04,642.69,20.59,0.00,,Viaduto Pietra Viana,13,Vila Petropolis,Ferreira Paulista,PR,Brasil,pago,2023-11-09
cbb8522e-3921-41c9-be86-a6e7709ccc14,028.809.821-72,50.52,89.12,0.00,,Via de Borges,41,Liberdade,Pimenta das Pedras,PB,Brasil,pago,2025-03-19
966c083e-ac65-4a8b-a5bb-db21b0b77745,099.429.395-33,1074.30,35.03,0.00,,Sítio de Gomes,620,Tres Marias,Ribeiro da Mata,MA,Brasil,entregue,2024-11-30
37886aeb-6b77-4405-b693-f79afa855873,229.447.710-23,602.37,42.82,0.00,,Conjunto Sá,89,Jardim Alvorada,Sá do Galho,AM,Brasil,cancelado,2024-02-24
3980d914-7b76-4db7-b6e4-31cd6549b964,889.208.271-05,1454.73,16.22,0.00,,Jardim de da Costa,1,São Marcos,Nascimento de Pereira,TO,Brasil,pendente,2024-04-18
2bcafac5-b103-44f8-b05e-36ced002fbca,921.845.308-40,473.86,34.23,0.00,,Área de Macedo,316,Grotinha,Camargo do Sul,PR,Brasil,cancelado,2025-03-17
46f2492e-ac82-415f-a0c7-0b7cb12f9d63,044.974.265-83,1612.67,95.37,0.00,,Trevo da Mata,60,Satelite,Castro,PA,Brasil,cancelado,2023-12-11
72eb5629-fb34-47ce-b0c1-4e6ac56b3e38,415.616.308-37,1552.81,60.28,0.00,,Lagoa Bruna Gomes,42,São João,Cunha de Goiás,BA,Brasil,cancelado,2025-01-04
7bebb3df-dd9f-4cbe-966a-8645a487c5b2,607.048.671-70,869.95,27.36,0.00,,Área Sabrina Duarte,69,Vila Puc,Nogueira de Fogaça,MT,Brasil,pago,2025-02-02
bdc80ce1-5000-4563-9433-55e6e5a927e3,170.702.818-76,609.68,88.27,0.00,,Passarela de Leão,78,Vila Sesc,Costa,PE,Brasil,pago,2024-12-12
dad5102c-a9b5-4541-ae10-97020af7ffec,752.209.971-60,1910.36,31.78,0.00,,Rua Luiza Nogueira,47,Vila Suzana Primeira Seção,Souza da Mata,SE,Brasil,pago,2023-12-30
d0073203-7774-46ac-ac07-37b82be2aedd,070.365.035-90,273.52,6.26,52.80,CUPOMC7234F45,Pátio Júlia Duarte,23,Flamengo,Abreu da Mata,SC,Brasil,enviado,2024-05-01
44f14830-03cb-4008-a51c-081e7005c467,015.689.034-86,1060.35,69.88,183.48,CUPOM0B7655A0,Vereda da Luz,79,São Bento,Barbosa,GO,Brasil,pago,2025-04-29
0bd8eae1-7622-482c-9a92-5d47f83f8a27,601.824.570-15,212.09,99.60,0.00,,Condomínio de Leão,438,Paraíso,Cunha de Machado,PA,Brasil,enviado,2024-10-12
372e5a97-42de-4373-a2aa-de94c49800d5,141.226.120-15,124.10,39.91,23.05,CUPOM51698E97,Vila de Oliveira,98,Vila Cemig,Mendes do Galho,BA,Brasil,entregue,2024-04-07
225067df-75e0-4190-883f-b7f554d55464,897.636.189-91,343.27,86.14,0.00,,Largo de Castro,416,Vila Madre Gertrudes 1ª Seção,Duarte do Campo,RJ,Brasil,enviado,2024-10-24
3f7b2642-00ca-4780-8e16-0f822951a5b3,338.026.977-56,1617.60,69.56,247.36,CUPOMA0442BEE,Estrada da Cunha,7,Lagoa,Cunha de da Paz,RJ,Brasil,enviado,2025-04-30
02356601-64fd-4a11-a6fb-2d2e18a6a9be,664.720.754-96,1043.23,80.73,0.00,,Trecho de da Costa,35,Boa Viagem,da Cunha,AL,Brasil,cancelado,2024-09-10
fb9ee3fe-5d32-4601-8d2b-18f25864be04,529.491.042-00,926.96,91.06,0.00,,Campo Yuri Nogueira,20,Vila Maria,Marques das Flores,ES,Brasil,pendente,2024-05-11
248b38aa-a0f8-4370-9cc8-90b63903ab48,584.810.912-72,807.54,72.48,0.00,,Lagoa Monteiro,365,Savassi,Ferreira,RS,Brasil,entregue,2024-10-22
68e9e61a-8dad-41e7-ba53-c7c04675badf,140.943.481-31,354.59,72.31,0.00,,Distrito Rios,74,Santa Tereza,da Mota do Amparo,AP,Brasil,entregue,2025-03-30
7b53a25d-4daf-4b2e-a20e-d6dd7fb87b65,824.136.237-12,1238.75,77.12,113.44,CUPOM7C2DA534,Jardim da Rocha,75,São Jorge 3ª Seção,Duarte,MA,Brasil,pago,2025-04-22
56ed7b9d-929c-4b1d-9113-00b7f70388b5,304.745.919-41,494.76,34.12,0.00,,Aeroporto de Rocha,39,Paulo Vi,da Rosa,AL,Brasil,enviado,2024-10-12
08e6bb14-134f-41aa-aba8-a491eda4962f,363.830.034-58,1693.80,77.88,0.00,,Avenida da Cunha,375,Vila Betânia,Câmara da Praia,AM,Brasil,pago,2024-05-31
badd12c7-9134-41dd-8350-183132d06752,686.616.726-89,1558.39,60.77,0.00,,Favela Ana Luiza Fernandes,5,São Gabriel,Aparecida,AP,Brasil,pendente,2024-08-29
dfe86985-9f1d-449d-8fa9-4ccb2f638c19,645.193.089-50,1060.40,89.61,0.00,,Aeroporto Gomes,85,Vila Esplanada,Martins,RN,Brasil,pago,2025-04-17
1174b952-d6b4-47f3-aae8-1bd6f832a020,379.714.892-43,790.86,47.45,114.66,CUPOM3FB07648,Largo Natália da Mata,28,Anchieta,Freitas,MT,Brasil,pendente,2024-02-09
f29ed2c6-bf68-4897-a313-65a9fd12f27c,251.100.433-49,840.94,63.83,0.00,,Favela Sophia Silveira,3,Horto,Fernandes de Almeida,AL,Brasil,pendente,2025-06-02
812218a9-baca-4bac-b2f1-6fe5b44a426e,852.749.889-86,1064.80,64.80,0.00,,Lago Emanuel Vasconcelos,64,Nossa Senhora De Fátima,Santos,MA,Brasil,pago,2025-03-29
35368cf0-6b6f-4dcf-9542-e1b0f785da19,996.207.042-94,94.14,16.84,0.00,,Campo de Vargas,59,Dom Bosco,Sales,AP,Brasil,pendente,2023-11-08
020757a3-011b-479c-bc9d-866aaef73ba2,299.736.860-71,243.70,5.24,0.00,,Recanto de da Mota,66,Vila Atila De Paiva,Abreu da Prata,TO,Brasil,pago,2025-06-07
76bb27df-0d61-4437-a1f1-8bdcedda20ed,289.502.096-98,1331.61,18.08,0.00,,Lago Davi Lucca Moreira,2,Novo São Lucas,Dias,RR,Brasil,cancelado,2024-09-20
ec907dae-fd4e-4ef7-9303-c6c2223b5d86,251.967.722-88,1590.52,75.47,303.91,CUPOM26B706D3,Viaduto Diogo Costela,74,Itatiaia,Moraes,PR,Brasil,entregue,2024-11-15
e700ccf0-76aa-46a2-acbe-08c964dd0c2a,176.097.228-36,1533.22,76.76,0.00,,Esplanada Lopes,197,Floresta,Pastor da Serra,BA,Brasil,pago,2024-08-24
5330edd0-171d-4112-a19e-27b240653150,238.856.867-02,526.05,32.94,0.00,,Pátio de Nogueira,37,Floramar,Fogaça da Praia,RN,Brasil,cancelado,2024-09-29
6c1b54f2-00db-4ec8-91b4-a8ac19c580a5,065.678.330-38,94.62,84.10,0.00,,Setor de Pastor,66,Urca,Cassiano Alegre,PB,Brasil,cancelado,2025-08-27
247be8ee-f473-494c-ac6e-2ee2087f137c,373.444.500-57,1179.62,50.44,0.00,,Fazenda Machado,33,Marilandia,Gonçalves da Mata,AM,Brasil,pago,2025-06-02
627cde65-8e15-4d2a-8e0f-bdedea668a7a,904.145.452-93,682.01,70.19,0.00,,Setor de Cassiano,24,Mantiqueira,Martins de Martins,RN,Brasil,pendente,2025-04-08
4c7ff6c1-b73a-4829-ac0a-3dbcdc615a48,857.391.710-84,1556.86,54.08,0.00,,Viaduto Isaac Castro,30,Havaí,Aparecida do Amparo,AL,Brasil,pendente,2024-10-22
c470ec7e-1290-43ab-9106-d031efa4c7bf,307.629.857-09,940.11,66.74,129.76,CUPOMFFFD3DF6,Lago de Pires,38,Céu Azul,Sousa dos Dourados,RR,Brasil,enviado,2025-06-27
4f461569-5b29-4722-b7a0-ffc257ec8110,789.456.197-42,1333.92,74.08,257.34,CUPOMFA635FF8,Via de Azevedo,52,Vila Jardim São José,Macedo,MS,Brasil,cancelado,2025-02-25
75cdd562-d3af-4ee3-879c-5d6e646bfe1d,924.171.392-48,193.15,92.40,0.00,,Campo de Aragão,96,Maria Goretti,Moreira,SP,Brasil,enviado,2025-07-06
c40580f1-abb9-4836-a665-06f36ed02fd8,202.306.624-17,1005.08,31.76,0.00,,Chácara Ravy Albuquerque,70,Madri,Moraes,RS,Brasil,entregue,2024-05-05
3438409f-487a-4978-956f-0f00aa682b6a,241.086.709-71,635.86,35.89,0.00,,Favela Peixoto,4,Marçola,Marques,RN,Brasil,pendente,2024-07-03
43b59511-52eb-45e5-a462-67e0f607c19f,148.489.015-87,1841.09,19.62,0.00,,Núcleo Freitas,277,Conjunto São Francisco De Assis,Oliveira de Minas,GO,Brasil,pendente,2024-02-04
cc2d6d24-fb59-4b6d-a8f9-d8fdc4c93acb,100.438.377-90,1088.17,55.64,0.00,,Distrito Pedro Lucas Silveira,90,Engenho Nogueira,Costa,PE,Brasil,cancelado,2024-07-25
8c58adf9-3943-42fd-9a13-8a2886b6010f,118.341.104-87,1676.84,83.22,0.00,,Campo de Rios,59,Itatiaia,Sá do Campo,SE,Brasil,pendente,2024-02-04
bda76864-ed40-4cff-a53a-4b3d570b3163,464.489.357-78,628.91,68.49,0.00,,Alameda Antony da Mata,96,Vila Ecológica,Pacheco do Sul,RO,Brasil,cancelado,2024-01-10
48c3e5ae-c042-4a82-b20c-eef2dc8bed97,057.150.828-78,1494.07,71.77,0.00,,Vale de Dias,21,Jardim Leblon,Castro de Cassiano,PI,Brasil,enviado,2024-12-06
c44518b7-2b1b-4c33-8cf4-405b3e9245c5,722.546.605-52,1135.95,65.49,0.00,,Vale Porto,56,Vila São Gabriel,Camargo Grande,MT,Brasil,pago,2025-09-09
18afc80d-e40f-40ea-925f-cb96e4500a88,880.585.440-79,622.06,9.32,0.00,,Condomínio de Câmara,34,Cardoso,da Costa,RS,Brasil,pendente,2025-04-17
afc623fd-fda6-452f-9717-e654788198ec,257.830.017-25,1694.41,36.55,0.00,,Esplanada Moraes,679,Boa União 2ª Seção,Vieira de Novais,PR,Brasil,enviado,2025-06-20
fe3cdeb6-eab0-4143-ba0c-f8db0332623a,802.804.928-94,208.75,77.28,0.00,,Praça Novaes,4,Oeste,Costela de Ramos,BA,Brasil,pendente,2024-01-08
4a78cb99-3e26-42f8-8973-874f4ef889a2,722.048.016-56,828.60,41.33,46.97,CUPOM70167B24,Chácara Cecilia Monteiro,479,Castanheira,Alves,MT,Brasil,pago,2025-08-30
e5914536-a680-494c-9926-c5423996e9ca,412.535.368-48,399.13,76.91,0.00,,Recanto Thiago das Neves,47,Capitão Eduardo,Melo de Rios,MG,Brasil,pago,2025-07-14
dedb924b-8b29-4198-91ec-b15b8854440a,761.539.146-50,973.64,37.15,0.00,,Vereda de Sousa,70,São Luiz,Aparecida da Praia,PE,Brasil,enviado,2025-08-06
cd8c2f35-9f45-4a61-afef-23a539d9077f,065.090.650-52,787.94,8.00,125.77,CUPOM9733D7D8,Vale de Aragão,59,Nossa Senhora Do Rosário,Ramos,CE,Brasil,enviado,2025-10-03
bb28050d-455d-4c9d-8760-901c1e3fef57,100.523.417-08,529.16,60.45,0.00,,Passarela de Pereira,40,Vila Fumec,Aparecida,AP,Brasil,enviado,2024-01-30
f42ce29d-5939-4142-95f5-eaa9688980bb,258.209.082-46,162.63,26.45,0.00,,Morro Levi Santos,38,Santa Terezinha,Brito da Prata,RN,Brasil,pago,2025-06-17
24033207-85db-46ec-bdd6-cf49d0af72b0,346.781.052-57,875.85,99.57,47.21,CUPOMA63DEBC6,Viela de da Cruz,49,Coração De Jesus,Melo,SP,Brasil,pendente,2025-01-28
033d7881-f6ea-4684-9cb5-79bd9ab63a11,118.715.383-31,1764.16,31.89,0.00,,Conjunto de Almeida,15,São Jorge 3ª Seção,Santos da Prata,MT,Brasil,enviado,2025-08-01
79e55e75-5491-4a1a-8bd2-b845f5c58319,623.932.100-40,1308.96,30.14,0.00,,Loteamento de Ramos,28,Itapoa,Ramos de Goiás,TO,Brasil,pendente,2025-06-26
95a4c6cb-6899-441b-95cd-bd9f86a428dc,521.881.953-86,302.16,42.92,0.00,,Rodovia de Moraes,96,Vila Jardim Leblon,Silva,RJ,Brasil,pendente,2024-01-05
f3ad91e3-7f42-4318-8e7b-8c818e57b325,183.211.636-68,1976.07,59.19,215.73,CUPOM105955E5,Conjunto Leão,4,Independência,Vargas,RR,Brasil,enviado,2024-07-02
fab68611-0cba-4cfc-967d-6a0c49163a49,101.642.248-55,752.92,15.99,109.05,CUPOM4ACC2D20,Ladeira de Melo,9,Estrela,Casa Grande da Prata,AL,Brasil,enviado,2023-11-07
45772e39-02af-4229-b888-6a7292ebcc74,557.020.009-51,699.47,29.68,0.00,,Vereda Aylla Santos,170,Maria Tereza,Teixeira de Nascimento,ES,Brasil,entregue,2025-06-05
91d7f67e-7220-4ba2-a333-e24bb40bfd29,461.034.174-03,1475.60,36.08,0.00,,Praça de Pinto,444,Vila Santa Monica 1ª Seção,Fogaça Grande,AC,Brasil,cancelado,2025-03-02
ac0042a6-d519-46bd-883d-b07e330fe4c7,444.787.221-40,1410.22,32.49,0.00,,Aeroporto Vitória da Luz,899,Paulo Vi,Moraes,CE,Brasil,entregue,2025-01-03
1a079c72-6c64-4875-9d9c-6c62b0b61fb4,788.452.304-73,786.01,55.09,0.00,,Área de da Paz,7,Vila Piratininga,da Luz,RN,Brasil,enviado,2025-07-17
cde3ca42-3436-441e-b059-cbf2ab4b326c,363.899.217-58,1149.92,97.70,115.03,CUPOMD7B32F82,Feira da Mata,74,Providencia,Aparecida de Goiás,AC,Brasil,enviado,2025-07-16
e0ed35eb-b122-4dd2-9cdf-26f933695b13,373.444.500-57,1043.11,48.74,154.98,CUPOM2C6E33D5,Recanto Rezende,572,Ouro Preto,Novais,MA,Brasil,pago,2024-04-04
c5fbc472-2db8-4500-b599-e40afb6b6999,299.736.860-71,553.23,74.95,0.00,,Avenida de Carvalho,52,Maravilha,Mendonça,MS,Brasil,pendente,2023-11-24
595b7b55-fb5c-4a7a-939d-e19e7a600d11,579.377.315-13,1765.16,57.46,0.00,,Morro de Novais,40,São Marcos,Abreu de Pastor,AP,Brasil,pendente,2025-08-23
9f6c080c-fd73-484e-bb3b-4baab20bbbc6,382.014.395-75,1135.12,60.43,0.00,,Residencial Maria Sophia da Mata,5,Vila Madre Gertrudes 3ª Seção,Sá,TO,Brasil,cancelado,2024-10-25
7cda7649-6c4a-40e3-b0a0-53800c76c6cf,627.890.722-00,100.97,84.86,0.00,,Conjunto de Vasconcelos,57,Acaiaca,Pinto do Oeste,PA,Brasil,entregue,2025-10-19
875371db-0d92-4949-86e0-52ac7e359b29,736.813.835-43,397.66,87.98,70.61,CUPOMF8C39AE6,Aeroporto Ana Liz Correia,3,Buritis,Cavalcante de Albuquerque,MT,Brasil,entregue,2024-05-28
c31836f5-fb99-419b-87a5-fc1ed4051a40,479.766.239-33,1744.72,58.49,0.00,,Via Macedo,99,Grotinha,Almeida Verde,PR,Brasil,enviado,2024-11-23
6d928e40-746e-4472-b4f7-9612955c2099,383.317.557-61,1523.80,96.53,0.00,,Recanto Rodrigues,45,Europa,Costa de Minas,PB,Brasil,pago,2024-06-28
b11fed4f-89f9-4a93-845c-4d41787d1b3f,815.368.465-76,632.94,20.69,0.00,,Condomínio Pereira,34,Cidade Jardim Taquaril,Viana Verde,SP,Brasil,pendente,2025-04-04
8815d4aa-6da2-449d-aff6-827fb629742e,348.086.529-68,1695.31,68.31,0.00,,Alameda Gonçalves,51,Pousada Santo Antonio,Melo,SC,Brasil,enviado,2024-11-06
161935bd-49f7-4603-a8ac-c834e0967ca2,885.756.684-33,1650.96,82.71,0.00,,Viaduto Brito,23,Vista Do Sol,Guerra das Flores,MS,Brasil,enviado,2025-06-26
efb5be31-12e2-4ccd-aa65-3abaf9b09cd5,449.097.650-75,490.91,67.00,0.00,,Lagoa Maria Laura Moreira,73,Vila Santo Antônio,Marques de Pereira,SC,Brasil,enviado,2025-09-02
9ba69c56-226d-49f1-ada0-1887b03ec945,307.359.611-35,1892.55,97.10,0.00,,Lago Pacheco,72,Nossa Senhora Da Conceição,Monteiro,DF,Brasil,enviado,2025-06-05
6e0aad16-9f16-4984-8f58-93e13729dd16,073.216.360-27,129.25,77.22,0.00,,Setor Isabelly Fonseca,71,Itapoa,Camargo de Cavalcante,PB,Brasil,pendente,2024-07-30
7f01ec95-07c8-4b1c-939d-e9525e0edb4c,595.905.107-59,872.17,83.81,0.00,,Morro de Cassiano,263,Graça,Pinto dos Dourados,DF,Brasil,enviado,2024-04-23
26c5cff3-14dd-4d03-9d1a-5eaf121479e4,061.035.203-51,701.23,98.67,0.00,,Passarela Viana,344,Jardim Dos Comerciarios,Duarte da Praia,CE,Brasil,pendente,2025-07-10
e99ed404-52be-49b2-b350-8d82ca389640,664.720.754-96,1129.96,38.89,0.00,,Praça Isabel Castro,99,Vila Havaí,Silva,AM,Brasil,pendente,2025-10-05
ab0bb950-2e13-4f74-9ce0-07c80d128eb9,470.854.034-92,1430.31,43.55,0.00,,Praia de da Rocha,573,Vila Engenho Nogueira,Rocha,RN,Brasil,pendente,2023-11-04
06031450-53d8-47c2-9f17-7499aca89c0f,393.929.559-34,1652.20,43.86,0.00,,Vale de Fogaça,20,Vila São João Batista,Carvalho,SE,Brasil,enviado,2025-06-11
c965a84d-7b90-4c58-a4a2-88907eb4be13,380.881.686-59,465.35,99.27,0.00,,Parque de Brito,53,Teixeira Dias,Pimenta do Galho,RJ,Brasil,entregue,2024-05-30
0b38e8cf-5ae5-457f-8bc4-9933b1845e41,837.997.236-10,713.24,42.72,0.00,,Distrito Pinto,915,Vila Rica,Teixeira,DF,Brasil,enviado,2025-02-14
0f66ca80-4826-46c1-991c-74a7b79c53a0,931.470.695-98,1762.00,36.23,0.00,,Parque Aylla Pastor,27,Floramar,Macedo das Flores,RN,Brasil,enviado,2025-02-03
4d2dae1c-3bc1-4424-8748-359bf3d79b71,829.363.588-71,1774.85,38.12,329.01,CUPOM6E1EB10F,Morro Cunha,742,Tres Marias,Rios do Amparo,DF,Brasil,enviado,2024-02-06
690833a2-13ae-4aab-898f-55728e0d6532,911.342.961-21,712.75,96.51,51.94,CUPOM3DC4B830,Residencial Renan da Conceição,4,Vila Santa Rosa,Mendonça do Norte,SE,Brasil,pendente,2024-05-15
5e11661d-2dce-4268-a868-8bea87c1843c,505.529.554-87,1424.87,74.34,0.00,,Aeroporto Barbosa,4,União,Almeida do Norte,RS,Brasil,pendente,2025-01-11
12cf2099-b500-47a3-ac73-c82c485b1166,694.449.970-75,1580.16,98.94,117.77,CUPOMB09B4658,Rua Davi Lucca Pinto,85,Universitário,Albuquerque,SE,Brasil,enviado,2025-07-19
9c0e5edd-30e8-42ae-8c12-468aebe80076,149.171.259-20,1846.92,67.96,0.00,,Praça Marques,383,Mangabeiras,Ribeiro,DF,Brasil,cancelado,2024-03-29
d3ca8357-15fb-4266-b826-41d67326e3b3,161.834.562-45,661.93,77.41,0.00,,Área de Mendonça,45,Ouro Preto,Borges,SE,Brasil,entregue,2025-03-05
5be93a83-578b-4c25-8a26-e00c6b4fe4e9,569.102.708-70,1407.23,67.08,80.54,CUPOM52D4C599,Trecho de Camargo,538,Maria Virgínia,Pires da Serra,ES,Brasil,enviado,2024-05-04
746336a3-9717-48d2-aa8a-f2b744e20d41,579.231.464-44,1409.37,29.56,0.00,,Lago da Paz,4,Satelite,das Neves,AL,Brasil,enviado,2024-07-31
4014f4b3-264b-4009-a3df-96412b042345,818.715.804-89,1783.49,34.60,0.00,,Parque de Albuquerque,38,Marieta 3ª Seção,da Luz,AM,Brasil,enviado,2025-04-29
d88c89e1-d657-47d4-a3ac-5e1667c19b6d,193.145.885-52,1374.16,68.66,0.00,,Feira Pietro Jesus,61,Concórdia,Caldeira,BA,Brasil,entregue,2025-09-02
6bef519c-d7f5-4ee5-90ee-9b32028401de,633.906.188-95,1046.69,61.77,0.00,,Favela de Fonseca,34,Vila Betânia,Jesus,DF,Brasil,pendente,2025-06-03
11617136-a5c1-438e-9ace-6f8f10c9fa44,665.711.188-37,1750.65,71.49,0.00,,Quadra de da Cruz,9,Vila Madre Gertrudes 2ª Seção,da Cruz da Prata,RO,Brasil,pago,2025-07-04
115f59bc-f30a-4e79-9af7-71b79a4746fe,234.404.847-54,1544.03,75.95,248.71,CUPOM1B46BBD1,Ladeira Léo Brito,786,Bela Vitoria,da Costa de Minas,RS,Brasil,pago,2025-04-26
f29bb82c-25c4-4fc1-8479-61ddd3c41a28,821.561.213-44,1694.73,86.90,335.37,CUPOM7BF7F08F,Vila de Cirino,87,Boa União 1ª Seção,da Rosa do Oeste,PA,Brasil,entregue,2024-11-18
d789e03b-d0a5-4449-af1e-d78ee208111c,277.522.356-23,828.54,76.49,58.37,CUPOM00513994,Rua Mendes,21,Colégio Batista,Almeida,AC,Brasil,pago,2024-06-23
9b07af68-e764-4e29-9c96-a8c6291137ea,358.653.270-17,1656.55,6.84,0.00,,Lago da Mata,92,Delta,Sampaio da Serra,TO,Brasil,pendente,2024-10-14
c475cfa5-5ad5-4acd-bbc6-0f32856d2e34,963.821.896-47,319.98,60.80,0.00,,Rua Costela,53,Flavio De Oliveira,Almeida,RJ,Brasil,enviado,2024-12-17
a20ef6b7-30ff-4b9b-951e-9326112dea62,284.114.222-22,1403.45,31.35,0.00,,Largo de Cardoso,589,Providencia,Araújo,SC,Brasil,pago,2025-05-01
98132e05-c8fd-47a7-bb57-8c728adfe8f6,555.425.467-05,1932.83,58.05,0.00,,Vale Maria Cecília Pires,3,Esperança,da Mota das Flores,GO,Brasil,entregue,2023-11-19
201fb0e4-df2a-489f-bbd7-f4938e110c47,788.108.899-83,485.51,36.94,0.00,,Vale Pinto,68,Jardim Alvorada,Souza da Prata,PB,Brasil,entregue,2025-04-18
cf4a969c-4a42-409c-8c7d-ab099c4125b2,712.458.398-48,1351.99,44.04,0.00,,Lagoa Rael Macedo,92,Ademar Maldonado,Aparecida,ES,Brasil,entregue,2025-01-07
0152ce57-22c4-452c-93bc-db43c9535592,008.021.917-73,167.42,91.49,17.40,CUPOME5AEB63C,Loteamento Mendes,84,Buritis,Garcia,MG,Brasil,entregue,2024-06-01
902eceed-3f51-40cc-9af6-4f2d0f57a670,556.088.582-11,1344.23,66.17,0.00,,Ladeira Lucas Gabriel Porto,73,Lajedo,Jesus,ES,Brasil,cancelado,2025-04-25
0ddd5180-601e-4f75-b25a-5f25f4b2ab94,005.227.213-16,1882.28,82.11,0.00,,Loteamento de Azevedo,14,Cônego Pinheiro 2ª Seção,Ribeiro,DF,Brasil,pago,2025-01-01
4e8d411e-226d-48a1-89d5-6fdcfd78c4b1,120.498.681-74,1350.75,93.24,112.72,CUPOM6A65E21D,Trevo Lopes,353,Vila Califórnia,Cassiano de Souza,MS,Brasil,pago,2024-12-11
5d496fb3-3063-4673-83d1-8001be7584ac,635.389.559-58,134.76,55.44,0.00,,Estrada de Campos,768,Marajó,Monteiro Alegre,AM,Brasil,entregue,2024-11-24
0131efbf-ecec-4060-abc9-dfd4b1c95349,536.116.750-00,179.91,95.18,30.84,CUPOM830E2F49,Morro de Pires,8,Conjunto Serra Verde,Costela de Castro,SE,Brasil,pendente,2024-01-07
65dc4059-f125-4e06-b384-ec25057c1df1,603.470.646-31,1911.90,18.80,0.00,,Vereda de da Costa,48,Independência,Sousa de Rodrigues,PB,Brasil,pendente,2025-06-07
7fec6fdc-517b-444f-b0c3-0f5a58416a57,065.382.361-47,1608.81,31.76,0.00,,Vale Brenda Monteiro,30,Nova Cintra,Rios do Amparo,SE,Brasil,enviado,2024-04-27
47b94bbb-6d3f-416b-8d65-c8c45ec116c7,753.130.461-24,1097.00,26.85,0.00,,Loteamento de da Cunha,57,Jardim Leblon,Novaes,AC,Brasil,pago,2025-05-18
75afde3b-12eb-43a3-9e8e-5e67168742e2,502.863.426-93,1188.81,74.40,0.00,,Pátio Andrade,89,Vila Bandeirantes,Pastor,MT,Brasil,enviado,2024-09-05
c174a632-a686-4e8f-b434-8d20e6c86d3b,499.005.020-42,57.26,39.26,0.00,,Colônia Sousa,63,Nova Pampulha,Garcia,MT,Brasil,pendente,2024-06-12
ed505d98-f105-4b49-82e8-857fe9d8775d,833.174.522-25,178.94,7.82,0.00,,Lagoa João Guilherme Pastor,643,Jardim Vitoria,Câmara,SE,Brasil,pendente,2025-06-27
3f02b784-2c9f-46dc-8596-8c74187d81d0,105.717.729-93,1497.26,49.96,0.00,,Colônia de Araújo,9,Senhor Dos Passos,Guerra Paulista,GO,Brasil,pago,2024-03-14
5400e916-4822-4169-95d7-b41b39ef150d,470.635.766-18,866.94,75.75,0.00,,Estação de Barbosa,804,Delta,Almeida dos Dourados,MG,Brasil,pendente,2025-06-02
e230c1e5-5be3-4578-83f5-49d977ae0acf,400.434.492-15,1616.44,52.07,0.00,,Setor Duarte,935,São Jorge 3ª Seção,Siqueira do Oeste,MT,Brasil,pendente,2024-04-26
0bae814e-4a93-4a11-ad4b-f6331ce5d3f2,294.569.670-60,63.86,90.93,0.00,,Largo Pimenta,5,Vila Santo Antônio Barroquinha,Almeida,GO,Brasil,entregue,2025-06-08
